Character-1,Character-2,Word_Trad,Word_Sim,Stroke-1,Stroke-2,C&B-Subtitle-raw-C1,C&B-Subtitle-raw-C2,C&B-Subtitle-CD-C1,C&B-Subtitle-CD-C2,C&B-Subtitle-raw-W,C&B-Subtitle-CD-W
饲,料,飼料,饲料,13,10,118.0,8527.0,88.0,3653.0,50.0,40.0
饲,养,飼養,饲养,13,15,118.0,7312.0,88.0,3148.0,48.0,36.0
饱,受,飽受,饱受,13,8,744.0,38688.0,608.0,6019.0,139.0,129.0
饱,和,飽和,饱和,13,8,744.0,155937.0,608.0,6224.0,20.0,18.0
饱,尝,飽嘗,饱尝,13,14,744.0,4665.0,608.0,2254.0,5.0,5.0
饱,满,飽滿,饱满,13,14,744.0,11463.0,608.0,4554.0,31.0,30.0
饱,尝,飽嚐,饱尝,13,17,744.0,4665.0,608.0,2254.0,5.0,5.0
饰,物,飾物,饰物,13,8,1873.0,30079.0,1226.0,5603.0,37.0,28.0
饰,演,飾演,饰演,13,14,1873.0,23373.0,1226.0,3897.0,104.0,72.0
驰,名,馳名,驰名,13,6,331.0,43229.0,236.0,5995.0,5.0,5.0
驰,骋,馳騁,驰骋,13,17,331.0,30.0,236.0,28.0,29.0,27.0
驯,化,馴化,驯化,13,4,323.0,11248.0,181.0,4087.0,12.0,9.0
驯,良,馴良,驯良,13,7,323.0,3045.0,181.0,1967.0,,
驯,服,馴服,驯服,13,8,323.0,24279.0,181.0,5496.0,76.0,58.0
驯,鹿,馴鹿,驯鹿,13,11,323.0,814.0,181.0,388.0,,
驯,狮,馴獅,驯狮,13,13,323.0,905.0,181.0,402.0,,
驯,养,馴養,驯养,13,15,323.0,7312.0,181.0,3148.0,11.0,7.0
鼎,力,鼎力,鼎力,13,2,169.0,44859.0,104.0,6009.0,,
鼎,立,鼎立,鼎立,13,5,169.0,10194.0,104.0,3980.0,6.0,6.0
鼎,盛,鼎盛,鼎盛,13,11,169.0,2683.0,104.0,1437.0,17.0,17.0
鼓,手,鼓手,鼓手,13,4,2726.0,75608.0,1537.0,6186.0,119.0,65.0
鼓,吹,鼓吹,鼓吹,13,7,2726.0,2540.0,1537.0,1520.0,43.0,41.0
鼓,师,鼓師,鼓师,13,10,2726.0,21326.0,1537.0,4431.0,,
鼓,动,鼓動,鼓动,13,11,2726.0,49274.0,1537.0,6044.0,49.0,45.0
鼓,掌,鼓掌,鼓掌,13,12,2726.0,4370.0,1537.0,2366.0,569.0,315.0
鼓,琴,鼓琴,鼓琴,13,12,2726.0,1955.0,1537.0,699.0,,
鼓,舞,鼓舞,鼓舞,13,14,2726.0,22832.0,1537.0,2865.0,216.0,188.0
鼓,乐,鼓樂,鼓乐,13,15,2726.0,26456.0,1537.0,5115.0,10.0,8.0
鼓,噪,鼓噪,鼓噪,13,16,2726.0,490.0,1537.0,334.0,5.0,2.0
鼓,励,鼓勵,鼓励,13,17,2726.0,1640.0,1537.0,1059.0,631.0,531.0
鼓,声,鼓聲,鼓声,13,17,2726.0,18258.0,1537.0,5058.0,46.0,26.0
鼓,噪,鼓譟,鼓噪,13,20,2726.0,490.0,1537.0,334.0,5.0,2.0
鼠,疫,鼠疫,鼠疫,13,9,2619.0,883.0,1152.0,387.0,61.0,13.0
鼠,害,鼠害,鼠害,13,10,2619.0,25606.0,1152.0,5405.0,1.0,1.0
鼠,辈,鼠輩,鼠辈,13,15,2619.0,3145.0,1152.0,2042.0,23.0,17.0
像,是,像是,像是,14,9,71186.0,1172098.0,6153.0,6243.0,,
像,话,像話,像话,14,13,71186.0,99879.0,6153.0,6226.0,47.0,44.0
像,样,像樣,像样,14,15,71186.0,161409.0,6153.0,6237.0,208.0,195.0
侨,民,僑民,侨民,14,5,15.0,9468.0,13.0,2882.0,4.0,4.0
侨,居,僑居,侨居,14,8,15.0,7197.0,13.0,3364.0,3.0,3.0
侨,胞,僑胞,侨胞,14,9,15.0,1675.0,13.0,882.0,1.0,1.0
仆,人,僕人,仆人,14,2,814.0,373292.0,426.0,6240.0,408.0,235.0
僚,属,僚屬,僚属,14,21,289.0,5358.0,206.0,2835.0,,
侥,幸,僥倖,侥幸,14,10,126.0,13109.0,116.0,4617.0,126.0,116.0
僧,人,僧人,僧人,14,2,153.0,373292.0,87.0,6240.0,32.0,21.0
僧,尼,僧尼,僧尼,14,5,153.0,19533.0,87.0,2809.0,,
僧,侣,僧侶,僧侣,14,9,153.0,886.0,87.0,566.0,70.0,35.0
僧,袍,僧袍,僧袍,14,10,153.0,454.0,87.0,278.0,,
僭,越,僭越,僭越,14,12,6.0,12031.0,5.0,3648.0,,
雇,主,僱主,雇主,14,5,4898.0,28628.0,2043.0,5684.0,177.0,142.0
雇,用,僱用,雇用,14,5,4898.0,79299.0,2043.0,6222.0,396.0,281.0
雇,员,僱員,雇员,14,10,4898.0,29907.0,2043.0,5177.0,429.0,306.0
雇,船,僱船,雇船,14,11,4898.0,9979.0,2043.0,1838.0,,
雇,佣,僱傭,雇佣,14,13,4898.0,1049.0,2043.0,709.0,576.0,427.0
凳,子,凳子,凳子,14,3,402.0,177693.0,246.0,6239.0,139.0,105.0
划,一,劃一,划一,14,1,11871.0,604056.0,3992.0,6240.0,5.0,5.0
划,分,劃分,划分,14,4,11871.0,48396.0,3992.0,6077.0,54.0,50.0
划,出,劃出,划出,14,5,11871.0,129404.0,3992.0,6239.0,,
划,成,劃成,划成,14,6,11871.0,61348.0,3992.0,6175.0,,
划,定,劃定,划定,14,8,11871.0,81657.0,3992.0,6219.0,11.0,10.0
划,界,劃界,划界,14,9,11871.0,15995.0,3992.0,4667.0,,
划,线,劃線,划线,14,15,11871.0,15170.0,3992.0,4282.0,8.0,8.0
厌,世,厭世,厌世,14,5,7519.0,21566.0,3429.0,5168.0,13.0,10.0
厌,倦,厭倦,厌倦,14,10,7519.0,937.0,3429.0,717.0,742.0,574.0
厌,弃,厭棄,厌弃,14,11,7519.0,7845.0,3429.0,3495.0,6.0,4.0
厌,恶,厭惡,厌恶,14,12,7519.0,12445.0,3429.0,4158.0,409.0,319.0
厌,战,厭戰,厌战,14,16,7519.0,18511.0,3429.0,3826.0,,
嘀,咕,嘀咕,嘀咕,14,8,153.0,391.0,94.0,160.0,42.0,39.0
叹,息,嘆息,叹息,14,10,480.0,19106.0,335.0,5204.0,85.0,52.0
叹,气,嘆氣,叹气,14,10,480.0,28334.0,335.0,5724.0,66.0,31.0
嘈,杂,嘈雜,嘈杂,14,18,52.0,7200.0,45.0,3053.0,46.0,40.0
嘉,勉,嘉勉,嘉勉,14,9,935.0,310.0,488.0,283.0,1.0,1.0
嘉,许,嘉許,嘉许,14,11,935.0,44190.0,488.0,5976.0,,
嘉,宾,嘉賓,嘉宾,14,14,935.0,2536.0,488.0,1178.0,305.0,227.0
嘉,奖,嘉獎,嘉奖,14,15,935.0,5791.0,488.0,2201.0,57.0,52.0
喽,啰,嘍囉,喽啰,14,22,784.0,616.0,541.0,287.0,,
呕,心,嘔心,呕心,14,4,635.0,83418.0,454.0,6225.0,,
呕,吐,嘔吐,呕吐,14,6,635.0,2543.0,454.0,1429.0,393.0,280.0
呕,血,嘔血,呕血,14,6,635.0,14874.0,454.0,3601.0,1.0,1.0
尝,到,嘗到,尝到,14,8,4665.0,290231.0,2254.0,6243.0,,
尝,试,嘗試,尝试,14,13,4665.0,26846.0,2254.0,5373.0,2045.0,1368.0
图,片,圖片,图片,14,4,10910.0,21431.0,3770.0,4899.0,454.0,321.0
图,册,圖冊,图册,14,5,10910.0,1372.0,3770.0,916.0,4.0,4.0
图,示,圖示,图示,14,5,10910.0,9413.0,3770.0,3948.0,8.0,7.0
图,利,圖利,图利,14,7,10910.0,32917.0,3770.0,5286.0,,
图,形,圖形,图形,14,7,10910.0,6994.0,3770.0,3268.0,30.0,25.0
图,例,圖例,图例,14,8,10910.0,3309.0,3770.0,2015.0,2.0,1.0
图,表,圖表,图表,14,8,10910.0,31395.0,3770.0,5521.0,106.0,73.0
图,书,圖書,图书,14,10,10910.0,13360.0,3770.0,3636.0,108.0,82.0
图,案,圖案,图案,14,10,10910.0,23014.0,3770.0,3954.0,227.0,171.0
图,钉,圖釘,图钉,14,10,10910.0,1080.0,3770.0,598.0,20.0,10.0
图,章,圖章,图章,14,11,10910.0,3560.0,3770.0,1697.0,17.0,11.0
图,画,圖畫,图画,14,12,10910.0,7877.0,3770.0,2385.0,84.0,75.0
图,解,圖解,图解,14,13,10910.0,36622.0,3770.0,5912.0,19.0,13.0
图,像,圖像,图像,14,14,10910.0,71186.0,3770.0,6153.0,478.0,316.0
图,说,圖說,图说,14,14,10910.0,281841.0,3770.0,6243.0,,
图,样,圖樣,图样,14,15,10910.0,161409.0,3770.0,6237.0,16.0,9.0
图,谋,圖謀,图谋,14,16,10910.0,7434.0,3770.0,2505.0,46.0,42.0
图,谱,圖譜,图谱,14,19,10910.0,890.0,3770.0,637.0,15.0,12.0
图,腾,圖騰,图腾,14,20,10910.0,1082.0,3770.0,749.0,44.0,19.0
团,长,團長,团长,14,8,9748.0,42596.0,3384.0,5903.0,47.0,20.0
团,契,團契,团契,14,9,9748.0,828.0,3384.0,383.0,,
团,拜,團拜,团拜,14,9,9748.0,14722.0,3384.0,4436.0,,
团,员,團員,团员,14,10,9748.0,29907.0,3384.0,5177.0,23.0,18.0
团,结,團結,团结,14,12,9748.0,32979.0,3384.0,5870.0,531.0,375.0
团,队,團隊,团队,14,12,9748.0,27111.0,3384.0,4217.0,1377.0,672.0
团,圆,團圓,团圆,14,13,9748.0,1825.0,3384.0,1081.0,46.0,37.0
团,聚,團聚,团聚,14,14,9748.0,4585.0,3384.0,2261.0,222.0,179.0
团,练,團練,团练,14,15,9748.0,9125.0,3384.0,2695.0,1.0,1.0
团,体,團體,团体,14,23,9748.0,26590.0,3384.0,5453.0,522.0,328.0
尘,土,塵土,尘土,14,3,976.0,4871.0,632.0,2067.0,101.0,79.0
尘,世,塵世,尘世,14,5,976.0,21566.0,632.0,5168.0,32.0,32.0
尘,俗,塵俗,尘俗,14,9,976.0,1194.0,632.0,888.0,3.0,2.0
尘,垢,塵垢,尘垢,14,9,976.0,70.0,632.0,52.0,1.0,1.0
尘,封,塵封,尘封,14,9,976.0,5258.0,632.0,2348.0,22.0,21.0
尘,埃,塵埃,尘埃,14,10,976.0,4434.0,632.0,921.0,62.0,30.0
尘,粒,塵粒,尘粒,14,11,976.0,636.0,632.0,374.0,,
境,内,境內,境内,14,4,4514.0,19071.0,2534.0,5049.0,71.0,60.0
境,外,境外,境外,14,5,4514.0,31747.0,2534.0,5860.0,24.0,22.0
境,地,境地,境地,14,6,4514.0,78129.0,2534.0,6211.0,223.0,209.0
境,况,境況,境况,14,8,4514.0,13269.0,2534.0,4554.0,76.0,64.0
境,界,境界,境界,14,9,4514.0,15995.0,2534.0,4667.0,93.0,83.0
境,遇,境遇,境遇,14,13,4514.0,8029.0,2534.0,3740.0,53.0,45.0
垫,付,墊付,垫付,14,5,1103.0,10729.0,697.0,4134.0,1.0,1.0
垫,底,墊底,垫底,14,8,1103.0,20210.0,697.0,5431.0,236.0,81.0
垫,板,墊板,垫板,14,8,1103.0,8354.0,697.0,3278.0,2.0,2.0
垫,肩,墊肩,垫肩,14,8,1103.0,1653.0,697.0,1150.0,13.0,9.0
垫,背,墊背,垫背,14,9,1103.0,7930.0,697.0,3635.0,,
垫,高,墊高,垫高,14,10,1103.0,40044.0,697.0,6001.0,,
垫,款,墊款,垫款,14,12,1103.0,3486.0,697.0,1729.0,,
墓,穴,墓穴,墓穴,14,5,1449.0,705.0,696.0,384.0,60.0,40.0
墓,地,墓地,墓地,14,6,1449.0,78129.0,696.0,6211.0,328.0,200.0
墓,室,墓室,墓室,14,9,1449.0,19103.0,696.0,4814.0,16.0,8.0
墓,园,墓園,墓园,14,13,1449.0,5748.0,696.0,2335.0,38.0,23.0
墓,碑,墓碑,墓碑,14,13,1449.0,351.0,696.0,236.0,104.0,73.0
墓,葬,墓葬,墓葬,14,13,1449.0,1988.0,696.0,1028.0,2.0,2.0
墓,志,墓誌,墓志,14,14,1449.0,7203.0,696.0,2730.0,,
寿,衣,壽衣,寿衣,14,6,676.0,14941.0,409.0,4375.0,8.0,8.0
寿,辰,壽辰,寿辰,14,7,676.0,112.0,409.0,86.0,,
寿,命,壽命,寿命,14,8,676.0,25014.0,409.0,5227.0,60.0,57.0
寿,星,壽星,寿星,14,9,676.0,20974.0,409.0,4514.0,56.0,46.0
寿,宴,壽宴,寿宴,14,10,676.0,1463.0,409.0,744.0,2.0,2.0
寿,桃,壽桃,寿桃,14,10,676.0,1219.0,409.0,611.0,,
寿,筵,壽筵,寿筵,14,13,676.0,19.0,409.0,13.0,,
寿,诞,壽誕,寿诞,14,15,676.0,5446.0,409.0,1280.0,,
寿,面,壽麵,寿面,14,20,676.0,67015.0,409.0,6200.0,,
梦,幻,夢幻,梦幻,14,4,11083.0,3425.0,3433.0,1665.0,330.0,202.0
梦,见,夢見,梦见,14,7,11083.0,85723.0,3433.0,6220.0,324.0,218.0
梦,到,夢到,梦到,14,8,11083.0,290231.0,3433.0,6243.0,,
梦,乡,夢鄉,梦乡,14,12,11083.0,2509.0,3433.0,1305.0,32.0,26.0
梦,想,夢想,梦想,14,13,11083.0,247453.0,3433.0,6241.0,2790.0,1372.0
梦,话,夢話,梦话,14,13,11083.0,99879.0,3433.0,6226.0,5.0,4.0
梦,游,夢遊,梦游,14,13,11083.0,12371.0,3433.0,3874.0,108.0,62.0
梦,境,夢境,梦境,14,14,11083.0,4514.0,3433.0,2534.0,155.0,114.0
梦,遗,夢遺,梦遗,14,16,11083.0,5967.0,3433.0,2963.0,4.0,4.0
梦,醒,夢醒,梦醒,14,16,11083.0,11156.0,3433.0,4004.0,,
梦,魇,夢魘,梦魇,14,24,11083.0,71.0,3433.0,61.0,71.0,61.0
伙,同,夥同,伙同,14,6,37637.0,42995.0,5529.0,6029.0,8.0,8.0
伙,伴,夥伴,伙伴,14,7,37637.0,4854.0,5529.0,2410.0,1200.0,827.0
伙,计,夥計,伙计,14,9,37637.0,34589.0,5529.0,5598.0,15063.0,3387.0
夺,去,奪去,夺去,14,5,2672.0,232346.0,1615.0,6241.0,,
夺,目,奪目,夺目,14,5,2672.0,22482.0,1615.0,5073.0,33.0,30.0
夺,回,奪回,夺回,14,6,2672.0,92711.0,1615.0,6233.0,52.0,44.0
夺,取,奪取,夺取,14,8,2672.0,12409.0,1615.0,4588.0,140.0,107.0
夺,冠,奪冠,夺冠,14,9,2672.0,2997.0,1615.0,1068.0,99.0,78.0
夺,得,奪得,夺得,14,11,2672.0,208054.0,1615.0,6239.0,78.0,64.0
夺,魁,奪魁,夺魁,14,14,2672.0,183.0,1615.0,147.0,8.0,8.0
夺,标,奪標,夺标,14,15,2672.0,9572.0,1615.0,3543.0,6.0,5.0
夺,权,奪權,夺权,14,22,2672.0,10283.0,1615.0,3515.0,27.0,21.0
嫖,妓,嫖妓,嫖妓,14,7,105.0,1709.0,76.0,812.0,,
嫖,客,嫖客,嫖客,14,9,105.0,12810.0,76.0,4261.0,49.0,34.0
嫡,亲,嫡親,嫡亲,14,16,13.0,42501.0,7.0,5812.0,,
嫣,红,嫣紅,嫣红,14,9,,7485.0,,3015.0,,
嫦,娥,嫦娥,嫦娥,14,10,3.0,133.0,3.0,19.0,3.0,3.0
嫩,芽,嫩芽,嫩芽,14,8,349.0,235.0,281.0,170.0,10.0,6.0
嫩,苗,嫩苗,嫩苗,14,9,349.0,511.0,281.0,266.0,,
嫩,叶,嫩葉,嫩叶,14,13,349.0,1525.0,281.0,733.0,3.0,3.0
嫩,绿,嫩綠,嫩绿,14,14,349.0,2312.0,281.0,1262.0,1.0,1.0
孵,化,孵化,孵化,14,4,114.0,11248.0,68.0,4087.0,64.0,38.0
孵,出,孵出,孵出,14,5,114.0,129404.0,68.0,6239.0,,
孵,卵,孵卵,孵卵,14,7,114.0,482.0,68.0,254.0,3.0,3.0
孵,蛋,孵蛋,孵蛋,14,11,114.0,19135.0,68.0,4431.0,,
察,看,察看,察看,14,9,16540.0,213974.0,3777.0,6239.0,76.0,68.0
察,访,察訪,察访,14,11,16540.0,3050.0,3777.0,1675.0,,
察,觉,察覺,察觉,14,20,16540.0,81155.0,3777.0,6180.0,357.0,314.0
寡,人,寡人,寡人,14,2,487.0,373292.0,352.0,6240.0,27.0,25.0
寡,言,寡言,寡言,14,7,487.0,13176.0,352.0,4555.0,6.0,6.0
寡,妇,寡婦,寡妇,14,11,487.0,3850.0,352.0,1922.0,285.0,194.0
寝,具,寢具,寝具,14,8,170.0,8138.0,118.0,3540.0,1.0,1.0
寝,室,寢室,寝室,14,9,170.0,19103.0,118.0,4814.0,94.0,46.0
寝,食,寢食,寝食,14,9,170.0,7168.0,118.0,3036.0,4.0,4.0
寝,宫,寢宮,寝宫,14,10,170.0,2421.0,118.0,892.0,,
寥,落,寥落,寥落,14,13,46.0,10041.0,25.0,3666.0,,
实,力,實力,实力,14,2,57010.0,44859.0,6151.0,6009.0,581.0,369.0
实,心,實心,实心,14,4,57010.0,83418.0,6151.0,6225.0,24.0,21.0
实,用,實用,实用,14,5,57010.0,79299.0,6151.0,6222.0,84.0,72.0
实,在,實在,实在,14,6,57010.0,546367.0,6151.0,6242.0,3426.0,2005.0
实,地,實地,实地,14,6,57010.0,78129.0,6151.0,6211.0,90.0,74.0
实,收,實收,实收,14,6,57010.0,19712.0,6151.0,5237.0,,
实,行,實行,实行,14,6,57010.0,73109.0,6151.0,6201.0,188.0,156.0
实,例,實例,实例,14,8,57010.0,3309.0,6151.0,2015.0,15.0,14.0
实,况,實況,实况,14,8,57010.0,13269.0,6151.0,4554.0,67.0,57.0
实,物,實物,实物,14,8,57010.0,30079.0,6151.0,5603.0,31.0,29.0
实,则,實則,实则,14,9,57010.0,8312.0,6151.0,3735.0,14.0,3.0
实,施,實施,实施,14,9,57010.0,3264.0,6151.0,1858.0,417.0,338.0
实,效,實效,实效,14,10,57010.0,5768.0,6151.0,2978.0,2.0,2.0
实,务,實務,实务,14,11,57010.0,13515.0,6151.0,4130.0,,
实,情,實情,实情,14,11,57010.0,69279.0,6151.0,6178.0,240.0,205.0
实,现,實現,实现,14,11,57010.0,137777.0,6151.0,6240.0,1339.0,953.0
实,习,實習,实习,14,11,57010.0,8048.0,6151.0,3405.0,370.0,197.0
实,干,實幹,实干,14,13,57010.0,60971.0,6151.0,6156.0,12.0,11.0
实,业,實業,实业,14,13,57010.0,13928.0,6151.0,4346.0,27.0,9.0
实,际,實際,实际,14,14,57010.0,7355.0,6151.0,3334.0,670.0,565.0
实,价,實價,实价,14,15,57010.0,8767.0,6151.0,3598.0,3.0,3.0
实,数,實數,实数,14,15,57010.0,14754.0,6151.0,4620.0,1.0,1.0
实,质,實質,实质,14,15,57010.0,5831.0,6151.0,2698.0,89.0,84.0
实,践,實踐,实践,14,15,57010.0,276.0,6151.0,226.0,153.0,132.0
实,战,實戰,实战,14,16,57010.0,18511.0,6151.0,3826.0,50.0,43.0
实,录,實錄,实录,14,16,57010.0,11647.0,6151.0,3623.0,7.0,4.0
实,证,實證,实证,14,19,57010.0,30165.0,6151.0,5358.0,7.0,6.0
实,权,實權,实权,14,22,57010.0,10283.0,6151.0,3515.0,22.0,15.0
实,验,實驗,实验,14,23,57010.0,8642.0,6151.0,3225.0,1083.0,561.0
实,体,實體,实体,14,23,57010.0,26590.0,6151.0,5453.0,95.0,70.0
宁,可,寧可,宁可,14,5,2523.0,212670.0,1582.0,6239.0,320.0,277.0
宁,静,寧靜,宁静,14,16,2523.0,11447.0,1582.0,4110.0,238.0,189.0
宁,愿,寧願,宁愿,14,19,2523.0,17132.0,1582.0,5055.0,976.0,817.0
寨,主,寨主,寨主,14,5,154.0,28628.0,75.0,5684.0,1.0,1.0
对,上,對上,对上,14,3,191793.0,236451.0,6236.0,6240.0,,
对,分,對分,对分,14,4,191793.0,48396.0,6236.0,6077.0,,
对,手,對手,对手,14,4,191793.0,75608.0,6236.0,6186.0,1321.0,809.0
对,方,對方,对方,14,4,191793.0,52743.0,6236.0,6142.0,2036.0,1337.0
对,比,對比,对比,14,4,191793.0,51838.0,6236.0,6051.0,226.0,199.0
对,付,對付,对付,14,5,191793.0,10729.0,6236.0,4134.0,1948.0,1337.0
对,打,對打,对打,14,5,191793.0,79262.0,6236.0,6203.0,11.0,8.0
对,白,對白,对白,14,5,191793.0,41987.0,6236.0,6007.0,30.0,27.0
对,立,對立,对立,14,5,191793.0,10194.0,6236.0,3980.0,53.0,47.0
对,位,對位,对位,14,7,191793.0,31427.0,6236.0,5606.0,,
对,局,對局,对局,14,7,191793.0,12836.0,6236.0,3669.0,,
对,抗,對抗,对抗,14,7,191793.0,4009.0,6236.0,2057.0,695.0,500.0
对,决,對決,对决,14,7,191793.0,22798.0,6236.0,5405.0,,
对,角,對角,对角,14,7,191793.0,8735.0,6236.0,3624.0,6.0,6.0
对,岸,對岸,对岸,14,8,191793.0,1693.0,6236.0,881.0,62.0,46.0
对,于,對於,对于,14,8,191793.0,45429.0,6236.0,6064.0,4373.0,2395.0
对,峙,對峙,对峙,14,9,191793.0,80.0,6236.0,64.0,78.0,63.0
对,待,對待,对待,14,9,191793.0,16314.0,6236.0,5118.0,1515.0,1154.0
对,映,對映,对映,14,9,191793.0,931.0,6236.0,600.0,,
对,流,對流,对流,14,9,191793.0,11946.0,6236.0,4331.0,7.0,6.0
对,面,對面,对面,14,9,191793.0,67015.0,6236.0,6200.0,642.0,509.0
对,家,對家,对家,14,10,191793.0,112387.0,6236.0,6236.0,,
对,阵,對陣,对阵,14,10,191793.0,2429.0,6236.0,1564.0,70.0,46.0
对,偶,對偶,对偶,14,11,191793.0,4495.0,6236.0,1647.0,4.0,3.0
对,唱,對唱,对唱,14,11,191793.0,11922.0,6236.0,2232.0,15.0,10.0
对,换,對換,对换,14,12,191793.0,9989.0,6236.0,4159.0,,
对,等,對等,对等,14,12,191793.0,71184.0,6236.0,6178.0,4.0,4.0
对,答,對答,对答,14,12,191793.0,11907.0,6236.0,4404.0,7.0,6.0
对,策,對策,对策,14,12,191793.0,2376.0,6236.0,1471.0,82.0,69.0
对,象,對象,对象,14,12,191793.0,17007.0,6236.0,4799.0,1087.0,814.0
对,开,對開,对开,14,12,191793.0,126802.0,6236.0,6242.0,2.0,2.0
对,准,對準,对准,14,13,191793.0,30289.0,6236.0,5768.0,224.0,187.0
对,照,對照,对照,14,13,191793.0,24253.0,6236.0,5166.0,39.0,37.0
对,话,對話,对话,14,13,191793.0,99879.0,6236.0,6226.0,716.0,570.0
对,称,對稱,对称,14,14,191793.0,6188.0,6236.0,3222.0,66.0,54.0
对,调,對調,对调,14,15,191793.0,14539.0,6236.0,4336.0,9.0,9.0
对,谈,對談,对谈,14,15,191793.0,35703.0,6236.0,5314.0,,
对,质,對質,对质,14,15,191793.0,5831.0,6236.0,2698.0,53.0,49.0
对,错,對錯,对错,14,16,191793.0,63231.0,6236.0,6180.0,,
对,头,對頭,对头,14,16,191793.0,49069.0,6236.0,6092.0,183.0,147.0
对,应,對應,对应,14,17,191793.0,52206.0,6236.0,6138.0,73.0,66.0
对,联,對聯,对联,14,17,191793.0,14117.0,6236.0,4013.0,1.0,1.0
对,垒,對壘,对垒,14,18,191793.0,1117.0,6236.0,390.0,6.0,6.0
屡,次,屢次,屡次,14,6,93.0,58108.0,68.0,6183.0,16.0,15.0
崭,新,嶄新,崭新,14,13,277.0,35497.0,245.0,5904.0,251.0,226.0
幕,后,幕後,幕后,14,9,2616.0,109915.0,1590.0,6218.0,497.0,389.0
幕,僚,幕僚,幕僚,14,14,2616.0,289.0,1590.0,206.0,65.0,40.0
币,制,幣制,币制,14,8,1239.0,16519.0,587.0,4821.0,,
币,值,幣值,币值,14,10,1239.0,7459.0,587.0,3617.0,4.0,3.0
弊,病,弊病,弊病,14,10,542.0,18032.0,294.0,3998.0,6.0,6.0
弊,端,弊端,弊端,14,14,542.0,2113.0,294.0,1437.0,17.0,16.0
别,扭,彆扭,别扭,14,7,102034.0,1517.0,6232.0,978.0,150.0,134.0
彰,显,彰顯,彰显,14,23,107.0,10978.0,92.0,4352.0,,
彻,夜,徹夜,彻夜,14,8,2605.0,9438.0,1616.0,3703.0,78.0,72.0
彻,底,徹底,彻底,14,8,2605.0,20210.0,1616.0,5431.0,1680.0,1289.0
彻,查,徹查,彻查,14,9,2605.0,31095.0,1616.0,4609.0,,
彻,悟,徹悟,彻悟,14,10,2605.0,398.0,1616.0,289.0,,
殷,勤,慇懃,殷勤,14,17,73.0,1110.0,57.0,734.0,21.0,19.0
态,度,態度,态度,14,9,6133.0,17384.0,3124.0,5042.0,1256.0,966.0
惨,叫,慘叫,惨叫,14,5,2232.0,41269.0,1559.0,5999.0,55.0,46.0
惨,白,慘白,惨白,14,5,2232.0,41987.0,1559.0,6007.0,9.0,8.0
惨,死,慘死,惨死,14,6,2232.0,71256.0,1559.0,6029.0,44.0,41.0
惨,况,慘況,惨况,14,8,2232.0,13269.0,1559.0,4554.0,,
惨,状,慘狀,惨状,14,8,2232.0,6080.0,1559.0,2974.0,14.0,13.0
惨,重,慘重,惨重,14,9,2232.0,39372.0,1559.0,6073.0,68.0,62.0
惨,案,慘案,惨案,14,10,2232.0,23014.0,1559.0,3954.0,39.0,32.0
惨,烈,慘烈,惨烈,14,10,2232.0,2912.0,1559.0,1795.0,35.0,35.0
惨,笑,慘笑,惨笑,14,10,2232.0,22282.0,1559.0,5225.0,,
惨,败,慘敗,惨败,14,11,2232.0,6462.0,1559.0,2819.0,54.0,47.0
惨,淡,慘淡,惨淡,14,11,2232.0,1031.0,1559.0,770.0,15.0,15.0
惨,痛,慘痛,惨痛,14,12,2232.0,8963.0,1559.0,3611.0,46.0,43.0
惨,跌,慘跌,惨跌,14,12,2232.0,634.0,1559.0,457.0,,
惨,祸,慘禍,惨祸,14,14,2232.0,1751.0,1559.0,1065.0,3.0,3.0
惨,酷,慘酷,惨酷,14,14,2232.0,5303.0,1559.0,2527.0,,
惨,剧,慘劇,惨剧,14,15,2232.0,8407.0,1559.0,2716.0,85.0,78.0
惨,遭,慘遭,惨遭,14,15,2232.0,2455.0,1559.0,1652.0,61.0,57.0
惭,愧,慚愧,惭愧,14,13,178.0,926.0,155.0,700.0,146.0,124.0
慢,火,慢火,慢火,14,4,8810.0,18479.0,3115.0,4630.0,,
慢,步,慢步,慢步,14,7,8810.0,11260.0,3115.0,4035.0,,
慢,走,慢走,慢走,14,7,8810.0,82765.0,3115.0,6216.0,65.0,46.0
慢,性,慢性,慢性,14,8,8810.0,28102.0,3115.0,5317.0,75.0,68.0
慢,板,慢板,慢板,14,8,8810.0,8354.0,3115.0,3278.0,,
慢,跑,慢跑,慢跑,14,12,8810.0,15495.0,3115.0,4504.0,,
慢,慢,慢慢,慢慢,14,14,8810.0,8810.0,3115.0,3115.0,1820.0,1330.0
慢,说,慢說,慢说,14,14,8810.0,281841.0,3115.0,6243.0,,
惯,犯,慣犯,惯犯,14,5,2765.0,17722.0,1963.0,4313.0,42.0,39.0
惯,用,慣用,惯用,14,5,2765.0,79299.0,1963.0,6222.0,49.0,42.0
惯,技,慣技,惯技,14,7,2765.0,5233.0,1963.0,2455.0,,
惯,例,慣例,惯例,14,8,2765.0,3309.0,1963.0,2015.0,141.0,121.0
惯,性,慣性,惯性,14,8,2765.0,28102.0,1963.0,5317.0,28.0,21.0
惯,匪,慣匪,惯匪,14,10,2765.0,820.0,1963.0,380.0,,
惯,常,慣常,惯常,14,11,2765.0,46383.0,1963.0,5998.0,,
悭,俭,慳儉,悭俭,14,15,,43.0,,40.0,,
慵,懒,慵懶,慵懒,14,19,20.0,891.0,18.0,676.0,20.0,18.0
